,hotelID,keywords1,keywords2,keywords3,sentiscore
21782,24204,mixed drink,cold,,0.5616666666666666
21783,64149,wife,way,,0.42333333333333323
21784,116764,beds,elevator,,0.49849999999999994
21785,22166,soda,odor,,0.45500000000000007
21786,20195,force,Strong smell,,0.4615
21787,27945,noise,not well ,,0.6581818181818182
21788,126967,issue,disappointment All,,0.54
21789,14114,hours tea coffee,,,0.6489473684210525
21790,27561,Hospitality room,hot tub minor ,,0.45750000000000013
21791,9357,water view,wife,,0.523
21792,8728,mixed drink,hot tub minor ,,0.43333333333333335
21793,21456,Pizza,wife,,0.49800000000000005
21794,6955,way,key card,,0.3994999999999999
21795,116943,bill,elevator,,0.39263157894736833
21796,25926,soda,,,0.43352941176470594
21797,119242,late service,not recommend,,0.4665
21798,64039, Great hotel. , loved it,,0.607
21799,693,snacks,water view,Evening Hoers D\'Vours,0.41882352941176465
21800,20468,issue,mixed drink,cold,0.509
21801,64202,hot tub minor ,Pizza,city,0.47250000000000003
21802,70158,wife,way,beds,0.6133333333333333
21803,27851,key card,bill,,0.5511111111111111
21804,13601,elevator,soda,,0.49947368421052635
21805,124215,Clean rooms,Pool,,0.5215000000000001
21806,42128,weekend,hours tea coffee,,0.4136363636363637
21807,122928,YO bottle of Jameson,negative feelings,,0.49666666666666665
21808,111656,mixed drink,cold,,0.19
21809,6737,wife,way,,0.5864999999999999
21810,8740,beds,elevator,,0.6161111111111113
21811,54026,soda,odor,,0.469375
21812,127019,force,Strong smell,,0.438
21813,18578,noise,not well ,,0.606842105263158
21814,121385,mixed drink,cold,,0.6744444444444445
21815,79442,wife,way,,0.4774999999999999
21816,54766,beds,elevator,,0.6366666666666666
21817,13880,soda,odor,,0.5668421052631579
21818,17028,force,Strong smell,,0.4183333333333334
21819,42134,noise,not well ,,0.345
21820,119022,issue,disappointment All,,0.47736842105263166
21821,63305,hours tea coffee,,,0.48250000000000004
21822,129104,Hospitality room,hot tub minor ,,0.43941176470588234
21823,43537,water view,wife,,0.4959999999999999
21824,5411,mixed drink,hot tub minor ,,0.5394117647058825
21825,21631,Pizza,wife,,0.4515789473684211
21826,22144,way,key card,,0.397
21827,11851,bill,elevator,,0.3815
21828,20151,soda,,,0.5077777777777778
21829,1964,late service,not recommend,,0.434
21830,3682, Great hotel. , loved it,,0.559
21831,16727,snacks,water view,Evening Hoers D\'Vours,0.48549999999999993
21832,24211,issue,mixed drink,cold,0.5333333333333332
21833,27334,beer,,,0.36666666666666664
21834,124003,weekend,,,0.5545
21835,11554,bad beer,,,0.5115
21836,26726,nice perk,dam kids,,0.3409090909090909
21837,7083,Clean rooms,Pool,,0.5142105263157895
21838,21485,floor guests,good food hot,,0.38052631578947366
21839,54060,floor guests,negative feelings,,0.39210526315789473
21840,49642,noise,YO bottle of Jameson,,0.6210000000000001
21841,20368,snacks,water view,,0.6983333333333334
21842,34589,issue,mixed drink,,0.6464999999999999
21843,15217,hot tub minor ,margharita sweey,,0.8175
21844,48582,wife,way,,0.6229411764705882
21845,15252,key card,bill,,0.40315789473684216
21846,3196,elevator,soda,,0.34368421052631587
21847,2830,Clean rooms,Pool,,0.48800000000000004
21848,16518,weekend,hours tea coffee,,0.6004999999999999
21849,14278,YO bottle of Jameson,negative feelings,,0.44631578947368417
21850,63713,mixed drink,cold,,0.7299999999999999
21851,5907,wife,way,,0.5000000000000001
21852,5807,beds,elevator,,0.4829411764705881
21853,16184,soda,odor,,0.48649999999999993
21854,20120,force,Strong smell,,0.4810526315789474
21855,120312,noise,not well ,,0.5405000000000001
21856,18057,issue,disappointment All,,0.4672222222222222
21857,60848,hours tea coffee,,,0.328
21858,24605,Hospitality room,hot tub minor ,,0.43555555555555553
21859,3118,water view,wife,,0.5142105263157896
21860,42606,mixed drink,hot tub minor ,,0.6900000000000001
21861,15809,Pizza,wife,,0.5384999999999999
21862,22355,way,key card,,0.485
21863,652,bill,elevator,,0.57
21864,3645,soda,,,0.42000000000000004
21865,17085,late service,not recommend,,0.5694117647058823
21866,26577, Great hotel. , loved it,,0.5836842105263157
21867,115052,snacks,water view,,0.46049999999999996
21868,64352,issue,mixed drink,,0.4523529411764706
21869,5649,hot tub minor ,Pizza,,0.48150000000000004
21870,18586,wife,way,,0.46399999999999997
21871,15391,key card,bill,,0.45599999999999996
21872,28085,elevator,soda,,0.5668421052631578
21873,41631,Clean rooms,Pool,,0.5725
21874,20418,weekend,hours tea coffee,,0.5436842105263158
21875,44839,YO bottle of Jameson,negative feelings,,0.45
21876,116841,mixed drink,cold,,0.4973684210526315
21877,3240,wife,way,,0.49700000000000005
21878,84433,beds,elevator,,0.4694999999999999
21879,49759,soda,odor,,0.49400000000000005
21880,80153,force,Strong smell,,0.5075000000000001
21881,116594,noise,not well ,,0.5576470588235294
21882,1052,mixed drink,cold,,0.49399999999999994
21883,16030,wife,way,,0.5345000000000001
21884,13894,beds,elevator,,0.5685
21885,348,soda,odor,,0.39444444444444443
21886,12356,force,Strong smell,,0.46449999999999997
21887,84979,noise,not well ,,0.4436842105263158
21888,7867,issue,disappointment All,,0.43
21889,23822,hours tea coffee,,,0.5395
21890,3597,Hospitality room,hot tub minor ,,0.5761111111111111
21891,14654,water view,wife,,0.445
21892,24873,mixed drink,hot tub minor ,,0.3723529411764706
21893,28447,Pizza,wife,,0.4714999999999999
21894,12304,way,key card,,0.44800000000000006
21895,68029,bill,elevator,,0.4516666666666666
21896,16053,soda,,,0.5538888888888889
21897,5912,late service,not recommend,,0.46083333333333343
21898,34590, Great hotel. , loved it,,0.46849999999999997
21899,7061,snacks,water view,,0.4026315789473684
21900,84085,issue,mixed drink,,0.42
21901,12368,beer,,,0.4963157894736842
21902,2385,weekend,,,0.5755
21903,10240,bad beer,,,0.5605263157894737
21904,36513,nice perk,dam kids,,0.5277777777777778
21905,84973,Clean rooms,Pool,,0.4159999999999999
21906,917,floor guests,good food hot,,0.5055555555555555
21907,10704,floor guests,negative feelings,,0.42699999999999994
21908,24706,noise,YO bottle of Jameson,,0.5457894736842105
21909,119327,snacks,water view,,0.453
21910,22256,issue,mixed drink,,0.5255555555555556
21911,2254,hot tub minor ,margharita sweey,,0.4160000000000001
21912,2677,wife,way,,0.535
21913,22056,key card,bill,,0.5747368421052631
21914,915,elevator,soda,,0.46749999999999997
21915,4776,Clean rooms,Pool,,0.5355000000000001
21916,16778,weekend,hours tea coffee,,0.45312500000000006
21917,17479,YO bottle of Jameson,negative feelings,,0.47300000000000003
21918,63112,mixed drink,cold,,0.535
21919,17184,wife,way,,0.5025000000000001
21920,50786,beds,elevator,,0.5665
21921,2654,soda,odor,,0.3665
21922,101693,force,Strong smell,,0.5278947368421053
21923,40904,noise,not well ,,0.5510526315789475
21924,2126,issue,disappointment All,,0.6511111111111112
21925,34707,hours tea coffee,,,0.5652631578947368
21926,53265,Hospitality room,hot tub minor ,,0.4826315789473684
21927,26021,water view,wife,,0.45100000000000007
21928,49756,mixed drink,hot tub minor ,,0.36799999999999994
21929,67742,Pizza,wife,,0.568125
21930,14640,way,key card,,0.4250000000000001
21931,11128,bill,elevator,,0.5761538461538461
21932,126242,soda,,,0.3770588235294118
21933,34301,late service,not recommend,,0.6220000000000001
21934,64295, Great hotel. , loved it,,0.5685
21935,11483,snacks,water view,,0.5255
21936,15761,issue,mixed drink,,0.48900000000000005
21937,12532,hot tub minor ,Pizza,,0.429
21938,116999,wife,way,,0.5285
21939,7769,key card,bill,,0.506842105263158
21940,76688,elevator,soda,,0.38666666666666666
21941,116561,Clean rooms,Pool,,0.5452631578947369
21942,16935,weekend,hours tea coffee,,0.44400000000000006
21943,17288,YO bottle of Jameson,negative feelings,,0.44352941176470584
21944,124481,mixed drink,cold,,0.5833333333333334
21945,42818,wife,way,,0.3935
21946,78634,beds,elevator,,0.512
21947,12493,soda,odor,,0.4110526315789474
21948,2642,force,Strong smell,,0.6
21949,62687,noise,not well ,,0.41850000000000004
21950,106968,mixed drink,cold,,0.40888888888888886
21951,61031,wife,way,,0.47700000000000004
21952,20410,beds,elevator,,0.504375
21953,26253,soda,odor,,0.5
21954,49915,force,Strong smell,,0.5576470588235295
21955,117479,noise,not well ,,0.48949999999999994
21956,16582,issue,disappointment All,,0.5215
21957,51195,hours tea coffee,,,0.15
21958,23845,Hospitality room,hot tub minor ,,0.6570000000000001
21959,49476,water view,wife,,0.4654999999999999
21960,25679,mixed drink,hot tub minor ,,0.5605263157894738
21961,78715,Pizza,wife,,0.31555555555555553
21962,8410,way,key card,,0.571
21963,16086,bill,elevator,,0.5030000000000001
21964,8009,soda,,,0.615263157894737
21965,18123,late service,not recommend,,0.536
21966,68879, Great hotel. , loved it,,0.79
21967,8654,snacks,water view,,0.4678947368421053
21968,15084,issue,mixed drink,,0.5361111111111111
21969,18852,beer,,,0.42350000000000004
21970,64499,weekend,,,0.45199999999999996
21971,16722,bad beer,,,0.4495000000000001
21972,25372,nice perk,dam kids,,0.46049999999999996
21973,98890,Clean rooms,Pool,,0.5425000000000001
21974,44621,floor guests,good food hot,,0.5475000000000001
21975,8511,floor guests,negative feelings,,0.5373684210526315
21976,14887,noise,YO bottle of Jameson,,0.91
21977,3916,snacks,water view,,0.5904999999999998
21978,25451,issue,mixed drink,,0.41500000000000004
21979,104207,hot tub minor ,margharita sweey,,0.46799999999999997
21980,16735,wife,way,,0.5416666666666666
21981,6820,key card,bill,,0.512
21982,119531,elevator,soda,,0.5547368421052633
21983,5839,Clean rooms,Pool,,0.48950000000000005
21984,62318,weekend,hours tea coffee,,0.45499999999999996
21985,2030,YO bottle of Jameson,negative feelings,,0.5389999999999999
21986,34496,mixed drink,cold,,0.5241176470588236
21987,363,wife,way,,0.33666666666666667
21988,40826,beds,elevator,,0.5236842105263156
21989,26729,soda,odor,,0.5879999999999999
21990,48618,force,Strong smell,,0.5675
21991,13763,noise,not well ,,0.38000000000000006
21992,63504,issue,disappointment All,,0.508
21993,15152,hours tea coffee,,,0.5842105263157895
21994,20255,Hospitality room,hot tub minor ,,0.4189473684210527
21995,18579,water view,wife,,0.47631578947368425
21996,25050,mixed drink,hot tub minor ,,0.48100000000000004
21997,109408,Pizza,wife,,0.41050000000000003
21998,28089,way,key card,,0.4289473684210526
21999,40409,bill,elevator,,0.37222222222222234
22000,22639,soda,,,0.449
22001,4377,late service,not recommend,,0.48149999999999993
22002,19065, Great hotel. , loved it,,0.4868421052631579
22003,3112,snacks,water view,,0.5910526315789474
22004,42133,issue,mixed drink,,0.596
22005,21856,hot tub minor ,Pizza,,0.4034999999999999
22006,10215,wife,way,,0.5604999999999999
22007,77838,key card,bill,,0.40375
22008,34761,elevator,soda,,0.5428571428571428
22009,41035,Clean rooms,Pool,,0.4109090909090909
22010,8053,weekend,hours tea coffee,,0.45055555555555554
22011,21190,YO bottle of Jameson,negative feelings,,0.4245
22012,10924,mixed drink,cold,,0.6509090909090909
22013,9500,wife,way,,0.507
22014,24320,beds,elevator,,0.4221052631578947
22015,41464,soda,odor,,0.4444444444444444
22016,14067,force,Strong smell,,0.0
22017,40384,noise,not well ,,0.4535
22018,40985,mixed drink,cold,,0.5252631578947369
22019,49371,wife,way,,0.5610526315789474
22020,12894,beds,elevator,,0.39833333333333343
22021,21965,soda,odor,,0.591
22022,34234,force,Strong smell,,0.7166666666666667
22023,41800,noise,not well ,,0.5015
22024,117354,issue,disappointment All,,0.445
22025,8446,hours tea coffee,,,0.5805263157894738
22026,16036,Hospitality room,hot tub minor ,,0.45105263157894737
22027,53400,water view,wife,,0.4315789473684211
22028,2257,mixed drink,hot tub minor ,,0.40199999999999997
22029,6470,Pizza,wife,,0.4305
22030,1895,way,key card,,0.514736842105263
22031,7420,bill,elevator,,0.493
22032,15226,soda,,,0.47250000000000003
22033,2925,late service,not recommend,,0.5691666666666666
22034,59532, Great hotel. , loved it,,0.5672222222222222
22035,82313,snacks,water view,,0.45157894736842097
22036,22947,issue,mixed drink,,0.48450000000000004
22037,27637,beer,,,0.38
22038,48502,weekend,,,0.5189473684210526
22039,108130,bad beer,,,0.5345454545454547
22040,3610,nice perk,dam kids,,0.43100000000000005
22041,6215,Clean rooms,Pool,,0.517
22042,14891,floor guests,good food hot,,0.48600000000000004
22043,21746,floor guests,negative feelings,,0.5473684210526317
22044,15925,noise,YO bottle of Jameson,,0.5705263157894737
22045,21331,snacks,water view,,0.42526315789473684
22046,53439,issue,mixed drink,,0.38875
22047,17785,hot tub minor ,margharita sweey,,0.5480000000000002
22048,17284,wife,way,,0.42684210526315786
22049,2839,key card,bill,,0.5455000000000001
22050,21916,elevator,soda,,0.6110526315789474
22051,41458,Clean rooms,Pool,,0.3715
22052,14150,weekend,hours tea coffee,,0.5920000000000001
22053,20985,YO bottle of Jameson,negative feelings,,0.4211764705882354
22054,9935,mixed drink,cold,,0.43923076923076915
22055,34555,wife,way,,0.4583333333333333
22056,106620,beds,elevator,,0.4755
22057,14977,soda,odor,,0.5756249999999999
22058,34302,force,Strong smell,,0.42650000000000005
22059,17030,noise,not well ,,0.5683333333333334
22060,26677,issue,disappointment All,,0.6644444444444444
22061,13770,hours tea coffee,,,0.602
22062,105918,Hospitality room,hot tub minor ,,0.541
22063,124023,water view,wife,,0.3747368421052631
22064,6391,mixed drink,hot tub minor ,,0.6270000000000001
22065,23677,Pizza,wife,,0.46950000000000003
22066,16330,way,key card,,0.3854545454545455
22067,21019,bill,elevator,,0.5325
22068,12610,soda,,,0.4
22069,74818,late service,not recommend,,0.44833333333333336
22070,16615, Great hotel. , loved it,,0.4245
22071,397,snacks,water view,,0.4999999999999999
22072,7791,issue,mixed drink,,0.5734999999999999
22073,11703,hot tub minor ,Pizza,,0.5965
22074,78490,wife,way,,0.40384615384615385
22075,115962,key card,bill,,0.4747368421052631
22076,14191,elevator,soda,,0.4810526315789474
22077,22844,Clean rooms,Pool,,0.6014999999999999
22078,42990,weekend,hours tea coffee,,0.484
22079,7066,YO bottle of Jameson,negative feelings,,0.5610526315789474
22080,63442,mixed drink,cold,,0.61
22081,15668,wife,way,,0.4885
22082,116521,beds,elevator,,0.505
22083,24878,soda,odor,,0.481578947368421
22084,13496,force,Strong smell,,0.5373684210526315
22085,27268,noise,not well ,,0.5275000000000001
22086,64228,mixed drink,cold,,0.4995
22087,21238,wife,way,,0.426
22088,76963,beds,elevator,,0.3971428571428572
22089,40298,soda,odor,,0.5673684210526317
22090,41433,force,Strong smell,,0.5495
22091,2289,noise,not well ,,0.5635000000000001
22092,3606,issue,disappointment All,,0.5668421052631579
22093,12327,hours tea coffee,,,0.4147368421052631
22094,120564,Hospitality room,hot tub minor ,,0.5317647058823529
22095,8524,water view,wife,,0.5260000000000001
22096,27997,mixed drink,hot tub minor ,,0.5070588235294118
22097,15356,Pizza,wife,,0.405625
22098,10481,way,key card,,0.4576470588235294
22099,10274,bill,elevator,,0.5294736842105262
22100,17978,soda,,,0.43549999999999994
22101,20231,late service,not recommend,,0.522
22102,48478, Great hotel. , loved it,,0.4700000000000001
22103,16396,snacks,water view,,0.4915
22104,3125,issue,mixed drink,,0.2713333333333333
22105,64255,beer,,,0.6105882352941177
22106,21681,weekend,,,0.4685
22107,11733,bad beer,,,0.5514285714285715
22108,13171,nice perk,dam kids,,0.6220000000000001
22109,27492,Clean rooms,Pool,weekend,0.58
22110,41577,floor guests,good food hot,beer,0.5559999999999999
22111,73321,floor guests,negative feelings,,0.79
22112,23818,noise,YO bottle of Jameson,shelf,0.502
22113,12543,snacks,water view,Evening Hoers D\'Vours,0.5429999999999999
22114,7249,issue,mixed drink,cold,0.5205263157894737
22115,76824,hot tub minor ,margharita sweey,city,0.6157142857142858
22116,83528,wife,way,beds,0.33714285714285713
22117,15577,key card,bill,,0.42750000000000005
22118,25194,elevator,soda,,0.6080000000000001
22119,2813,Clean rooms,Pool,,0.5268421052631579
22120,38807,weekend,hours tea coffee,,0.5359999999999999
22121,1882,YO bottle of Jameson,negative feelings,,0.89
22122,41281,mixed drink,cold,,0.44555555555555554
22123,22269,wife,way,,0.49499999999999994
